timestamp,symbol,action,price,quantity,value,reason
2020-07-10 10:30:00-04:00,ADBE,buy,460.8399963378906,21.0,9677.639923095703,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2020-07-17 10:30:00-04:00,ADBE,sell,426.2900085449219,21.0,8952.09017944336,MA20 exit
2021-08-24 10:30:00-04:00,ADBE,buy,656.8599853515625,15.0,9852.899780273438,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2021-12-10 09:30:00-05:00,ADBE,sell,632.5700073242188,15.0,9488.550109863281,MA20 exit
2023-05-19 10:30:00-04:00,GOOGL,buy,122.83000183105469,80.0,9826.400146484375,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2023-05-19 10:30:00-04:00,GOOG,buy,123.5199966430664,80.0,9881.599731445312,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2023-06-22 10:30:00-04:00,GOOGL,sell,120.55000305175781,80.0,9644.000244140625,MA20 exit
2023-06-22 10:30:00-04:00,GOOG,sell,121.26000213623047,80.0,9700.800170898438,MA20 exit
2023-06-23 10:30:00-04:00,AMZN,buy,130.14999389648438,75.0,9761.249542236328,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2023-07-24 10:30:00-04:00,ABNB,buy,148.77000427246094,66.0,9818.820281982422,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2023-09-01 10:30:00-04:00,AMZN,sell_partial,138.00999450683594,37.0,5106.36979675293,Partial exit at 6.0% gain
2023-09-01 10:30:00-04:00,ADBE,buy,559.3400268554688,17.0,9508.780456542969,"Entry signals: 30%+=True, ATR=True, Breakout=True, Vol=True, MA=True"
2023-10-11 10:30:00-04:00,AMZN,sell,129.47999572753906,38.0,4920.239837646484,Trailing stop
2023-10-11 10:30:00-04:00,ABNB,sell,131.58999633789062,66.0,8684.939758300781,MA20 exit
2023-11-13 09:30:00-05:00,ADBE,sell_partial,597.219970703125,8.0,4777.759765625,Partial exit at 6.8% gain
2023-12-15 09:30:00-05:00,ADBE,sell,584.6400146484375,9.0,5261.7601318359375,Trailing stop
